taxonomy_id	name	rank	lineage	SRR13439790	SRR13439790_vs_NTC	SRR13439802_ntc1DNA
55193	Malassezia	genus	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia	0	in_NTC	3
55529	Guillardia theta	species	Eukaryota;Cryptophyceae;Pyrenomonadales;Geminigeraceae;Guillardia;Guillardia theta	0	in_NTC	3
55601	Vibrio anguillarum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio anguillarum	0	in_NTC	4
55968	Leucobacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Leucobacter	0	in_NTC	3
56646	Fusarium venenatum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum species complex;Fusarium venenatum	0	in_NTC	5
56947	Choristoneura fumiferana granulovirus	no rank	Viruses;Naldaviricetes;Lefavirales;Baculoviridae;Betabaculovirus;Betabaculovirus chofumiferanae	0	in_NTC	1
57493	Kocuria	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria	1	equal	1
57704	Tsukamurella tyrosinosolvens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Tsukamurellaceae;Tsukamurella;Tsukamurella tyrosinosolvens	0	in_NTC	1
58712	Salmonella enterica subsp. enterica serovar Anatum	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	0	in_NTC	3
59201	Salmonella enterica subsp. enterica	subspecies	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	0	in_NTC	1
59732	Chryseobacterium	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium	3	> NTC	2
59734	Empedobacter	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Empedobacter	0	in_NTC	10
60550	Burkholderia pyrrocinia	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia pyrrocinia	0	in_NTC	2
60552	Burkholderia vietnamiensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia vietnamiensis	0	in_NTC	2
61592	Corynebacterium durum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium durum	0	in_NTC	7
62322	Shewanella baltica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;Shewanella baltica	0	in_NTC	1
64104	Bacillus pseudomycoides	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus pseudomycoides	1	in_sample	0
66269	Pantoea stewartii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea stewartii	0	in_NTC	2
67294	Streptomyces filamentosus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces filamentosus	1	equal	1
67304	Streptomyces griseorubiginosus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseorubiginosus	1	equal	1
67827	Citrobacter werkmanii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii complex;Citrobacter werkmanii	1	in_sample	0
68175	Streptomyces antimycoticus	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces antimycoticus	0	in_NTC	2
68212	Streptomyces graminofaciens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseus group;Streptomyces halstedii subgroup;Streptomyces graminofaciens	0	in_NTC	1
68287	Mesorhizobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium	1	in_sample	0
68336	Bacteroidota/Chlorobiota group	clade	Bacteria;FCB group	1	in_sample	0
68892	Streptococcus infantis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantis	12	> NTC	2
69277	Phyllobacteriaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae	0	in_NTC	1
69710	Treponema vincentii	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema vincentii	4	in_sample	0
69713	Treponema socranskii subsp. buccale	subspecies	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema socranskii;Treponema socranskii subsp. buccale	5	in_sample	0
69781	Penicillium oxalicum	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Penicillium;Penicillium oxalicum	1	< NTC	8
70348	Acinetobacter dispersus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter dispersus	0	in_NTC	1
71999	Kocuria palustris	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;Kocuria palustris	0	in_NTC	11
72407	Klebsiella pneumoniae subsp. pneumoniae	subspecies	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae subsp. pneumoniae	0	in_NTC	7
72763	Tessaracoccus	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Tessaracoccus	0	in_NTC	1
75682	Oxalobacteraceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae	0	in_NTC	8
76123	Hoylesella enoeca	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Hoylesella;Hoylesella enoeca	1	in_sample	0
76760	Pseudomonas rhodesiae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas rhodesiae	0	in_NTC	1
76761	Pseudomonas veronii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas veronii	0	in_NTC	1
76775	Malassezia restricta	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta	0	in_NTC	12
76831	Myroides	genus	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides	1	in_sample	0
76860	Streptococcus constellatus	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus anginosus group;Streptococcus constellatus	1	in_sample	0
76885	Pseudomonas sp. K-62	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. K-62	0	in_NTC	2
76890	Asticcacaulis	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis	1	in_sample	0
77095	Segatella bryantii	species	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;Segatella bryantii	8	in_sample	0
78331	Mycobacterium canetti	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis complex;Mycobacterium canetti	32	< NTC	435
80840	Burkholderiales	order	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales	1	< NTC	11
80864	Comamonadaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae	1	equal	1
80865	Delftia	genus	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia	1	< NTC	20
80866	Delftia acidovorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia acidovorans	0	in_NTC	1
80868	Paracidovorax cattleyae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Paracidovorax;Paracidovorax cattleyae	0	in_NTC	1
81466	Aminobacterium	genus	Bacteria;Synergistota;Synergistia;Synergistales;Aminobacteriaceae;Aminobacterium	7	in_sample	0
81852	Enterococcaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Enterococcaceae	0	in_NTC	7
82348	Streptococcus pluranimalium	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pluranimalium	1	< NTC	2
82541	Cupriavidus gilardii	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus gilardii	1	in_sample	0
82633	Cupriavidus pauculus	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus pauculus	0	in_NTC	1
83333	Escherichia coli K-12	strain	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli K-12	0	in_NTC	1
83655	Leclercia adecarboxylata	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	in_NTC	4
84566	Sphingobacteriaceae	family	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae	12	in_sample	0
84567	Pedobacter	genus	Bacteria;FCB group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	13	> NTC	1
85006	Micrococcales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales	17	> NTC	8
85007	Mycobacteriales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales	0	in_NTC	10
85015	Nocardioidaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae	0	in_NTC	4
85023	Microbacteriaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae	0	in_NTC	9
85030	Geodermatophilaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae	0	in_NTC	14
85034	Glycomycetaceae	family	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Glycomycetales;Glycomycetaceae	1	in_sample	0
85471	Plasmodium relictum	species	Eukaryota;Sar;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium (Haemamoeba);Plasmodium relictum	0	in_NTC	3
85581	Photobacterium damselae subsp. damselae	subspecies	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium damselae;Photobacterium damselae subsp. damselae	0	in_NTC	3
86795	Marmoricola	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Marmoricola	0	in_NTC	2
87882	Burkholderia cepacia complex	species group	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex	0	in_NTC	1
87883	Burkholderia multivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia multivorans	0	in_NTC	2
88138	Modestobacter	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Geodermatophilales;Geodermatophilaceae;Modestobacter	0	in_NTC	3
89966	Hymenobacter	genus	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter	0	in_NTC	1
90371	Salmonella enterica subsp. enterica serovar Typhimurium	no rank	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	0	in_NTC	1
90964	Staphylococcaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae	0	in_NTC	2
91061	Bacilli	class	Bacteria;Terrabacteria group;Bacillota;Bacilli	11	< NTC	15
91347	Enterobacterales	order	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales	2	< NTC	35
91844	Candidatus Portiera aleyrodidarum	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Candidatus Portiera;Candidatus Portiera aleyrodidarum	0	in_NTC	1
92645	Herbaspirillum frisingense	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum frisingense	1	equal	1
92647	Paraburkholderia tropica	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia tropica	0	in_NTC	2
93133	Mycosphaerellaceae	family	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae	0	in_NTC	5
94643	Besnoitia besnoiti	species	Eukaryota;Sar;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Sarcocystidae;Besnoitia;Besnoitia besnoiti	0	in_NTC	2
95486	Burkholderia cenocepacia	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia cenocepacia	0	in_NTC	1
97478	Limosilactobacillus mucosae	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus mucosae	8	in_sample	0
98403	Drechmeria coniospora	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Ophiocordycipitaceae;Drechmeria;Drechmeria coniospora	0	in_NTC	3
102886	Streptococcus didelphis	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus didelphis	1	in_sample	0
103816	Rhodococcus pyridinivorans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus pyridinivorans	1	in_sample	0
106648	Acinetobacter bereziniae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter bereziniae	0	in_NTC	4
106654	Acinetobacter nosocomialis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter nosocomialis	0	in_NTC	4
108980	Acinetobacter ursingii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter ursingii	0	in_NTC	7
108981	Acinetobacter schindleri	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter schindleri	0	in_NTC	3
109790	Lactobacillus jensenii	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii	1	in_sample	0
110505	Mycobacterium heckeshornense	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium heckeshornense	0	in_NTC	2
111527	pseudomallei group	species group	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;pseudomallei group	0	in_NTC	2
117563	Granulicatella	genus	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella	3	in_sample	0
118562	Arthrospira platensis	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Oscillatoriales;Microcoleaceae;Arthrospira;Arthrospira platensis	0	in_NTC	2
119045	Methylobacteriaceae	family	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae	1	< NTC	126
119060	Burkholderiaceae	family	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae	0	in_NTC	6
119602	Streptococcus dysgalactiae subsp. equisimilis	subspecies	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus dysgalactiae group;Streptococcus dysgalactiae;Streptococcus dysgalactiae subsp. equisimilis	1	in_sample	0
120682	Treponema sp. OMZ 803	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema sp. OMZ 803	1	in_sample	0
121428	Sphingobium xenophagum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium xenophagum	5	in_sample	0
121627	Talaromyces rugulosus	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Trichocomaceae;Talaromyces;Talaromyces sect. Islandici;Talaromyces rugulosus	0	in_NTC	5
122368	Cercospora beticola	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Cercospora;Cercospora beticola	0	in_NTC	2
128785	Pseudoxanthomonas mexicana	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas;Pseudoxanthomonas mexicana	0	in_NTC	1
131567	cellular organisms	no rank		73	< NTC	1644
134537	Paraburkholderia fungorum	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum	2	< NTC	9
134623	Opitutaceae	family	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae	0	in_NTC	2
135461	Bacillus subtilis subsp. subtilis	subspecies	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus subtilis group;Bacillus subtilis;Bacillus subtilis subsp. subtilis	1	in_sample	0
135487	Nocardia cyriacigeorgica	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia cyriacigeorgica	1	in_sample	0
135621	Pseudomonadaceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	0	in_NTC	6
136841	Pseudomonas aeruginosa group	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group	1	in_sample	0
136843	Pseudomonas fluorescens group	species group	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group	1	in_sample	0
137732	Granulicatella elegans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;Granulicatella elegans	1	in_sample	0
138532	Curtobacterium flaccumfaciens pv. flaccumfaciens	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium flaccumfaciens	0	in_NTC	11
138851	Treponema parvum	species	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema;Treponema parvum	1	in_sample	0
144184	Corynebacterium afermentans subsp. lipophilum	subspecies	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium afermentans;Corynebacterium afermentans subsp. lipophilum	0	in_NTC	1
147541	Dothideomycetes	class	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Dothideomycetes	0	in_NTC	6
147550	Sordariomycetes	class	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes	1	< NTC	7
147802	Lactobacillus iners	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus iners	0	in_NTC	5
150053	Yersinia enterocolitica subsp. palearctica	subspecies	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia enterocolitica;Yersinia enterocolitica subsp. palearctica	0	in_NTC	1
152480	Burkholderia ambifaria	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia ambifaria	0	in_NTC	1
152682	Sphingomonas melonis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas melonis	1	< NTC	3
153491	Alysiella crassa	species	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Alysiella;Alysiella crassa	0	in_NTC	1
154116	Georgenia	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Bogoriellaceae;Georgenia	0	in_NTC	1
155077	Cellvibrio japonicus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;Cellvibrio japonicus	0	in_NTC	1
155619	Agaricomycetes	class	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes	0	in_NTC	11
155892	Caulobacter vibrioides	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter vibrioides	0	in_NTC	1
156976	Corynebacterium riegelii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii	0	in_NTC	2
156977	Microbacterium resistens	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium resistens	0	in_NTC	1
157687	Leptotrichia wadei	species	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia wadei	3	in_sample	0
158500	Novosphingobium resinovorum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium resinovorum	1	in_sample	0
158836	Enterobacter hormaechei	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter hormaechei	0	in_NTC	2
161879	Corynebacterium kroppenstedtii	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kroppenstedtii	0	in_NTC	1
162209	Paenibacillus naphthalenovorans	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus naphthalenovorans	0	in_NTC	2
165695	Sphingobium	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	1	< NTC	2
168172	Puccinia striiformis f. sp. tritici	forma specialis	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia striiformis;Puccinia striiformis f. sp. tritici	0	in_NTC	30
169480	Rothia amarae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia amarae	0	in_NTC	13
170679	Vibrio chagasii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio chagasii	0	in_NTC	1
171549	Bacteroidales	order	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales	126	in_sample	0
171552	Prevotellaceae	family	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	245	in_sample	0
172042	Rothia aeria	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Rothia;Rothia aeria	0	in_NTC	15
178339	Pauljensenia hongkongensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Pauljensenia;Pauljensenia hongkongensis	1	in_sample	0
179408	Oscillatoria nigro-viridis PCC 7112	strain	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Oscillatoriales;Oscillatoriaceae;Oscillatoria;Oscillatoria nigro-viridis;Oscillatoria nigro-viridis PCC 7112	0	in_NTC	19
180282	Delftia tsuruhatensis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Delftia;Delftia tsuruhatensis	1	< NTC	11
181124	Marasmius oreades	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Marasmiineae;Marasmiaceae;Marasmius;Marasmius oreades	1	< NTC	16
181762	Psilocybe cubensis	species	Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Strophariaceae;Psilocybe;Psilocybe cubensis	1	< NTC	4
182096	Aspergillus chevalieri	species	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Aspergillus;Aspergillus chevalieri	7	< NTC	1340
183795	Pseudomonas mediterranea	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens group;Pseudomonas mediterranea	0	in_NTC	1
184755	Vibrio ruber	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio ruber	1	in_sample	0
185008	Butyrivibrio hungatei	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio;Butyrivibrio hungatei	0	in_NTC	1
186802	Eubacteriales	order	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales	3	in_sample	0
186803	Lachnospiraceae	family	Bacteria;Terrabacteria group;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae	2	in_sample	0
186817	Bacillaceae	family	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Bacillaceae	1	equal	1
186826	Lactobacillales	order	Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales	67	> NTC	10
188787	Deinococci	class	Bacteria;Terrabacteria group;Deinococcota;Deinococci	1	in_sample	0
